,carrier_code,flight_number,origin_airport,destination_airport,date,scheduled_elapsed_time,tail_number,departure_delay,arrival_delay,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircarft_arrival,cancelled_code,year,month,day,weekday,scheduled_departure_dt,scheduled_arrival_dt,actual_departure_dt,actual_arrival_dt,STATION_x,HourlyDryBulbTemperature_x,HourlyPrecipitation_x,HourlyStationPressure_x,HourlyVisibility_x,HourlyWindSpeed_x,STATION_y,HourlyDryBulbTemperature_y,HourlyPrecipitation_y,HourlyStationPressure_y,HourlyVisibility_y,HourlyWindSpeed_y
123892,UA,1850,ORD,CLE,2019-05-06,79,N45440,-3,-9,0,0,0,0,0,N,2019,5,6,0,2019-05-06 14:40:00,2019-05-06 16:59:00,2019-05-06 14:37:00,2019-05-06 16:50:00,72530094846.0,55.0,0.0,29.31,10.0,9.0,72524014820.0,75.0,0.0,29.16,10.0,13.0
45640,DL,2240,SFO,JFK,2019-05-02,345,N180DN,19,-15,0,0,0,0,0,N,2019,5,2,3,2019-05-02 21:00:00,2019-05-03 05:45:00,2019-05-02 21:19:00,2019-05-03 05:30:00,72494023234.0,54.0,0.0,29.98,10.0,13.0,74486094789.0,49.0,0.0,30.11,4.0,10.0
639508,UA,5591,LAX,FAT,2019-05-29,73,N930SW,14,5,0,0,0,0,0,N,2019,5,29,2,2019-05-29 17:30:00,2019-05-29 18:43:00,2019-05-29 17:44:00,2019-05-29 18:48:00,72295023174.0,62.0,0.0,29.49,10.0,8.0,72389093193.0,81.0,0.0,29.45,10.0,8.0
252837,UA,5442,RNO,SFO,2019-05-12,80,N901EV,-1,-11,0,0,0,0,0,N,2019,5,12,6,2019-05-12 12:30:00,2019-05-12 13:50:00,2019-05-12 12:29:00,2019-05-12 13:39:00,72488023185.0,83.0,0.0,25.51,10.0,7.0,72494023234.0,63.0,0.0,29.97,10.0,17.0
372424,DL,4737,BOI,SEA,2019-05-17,94,N246SY,-3,-15,0,0,0,0,0,N,2019,5,17,4,2019-05-17 15:56:00,2019-05-17 16:30:00,2019-05-17 15:53:00,2019-05-17 16:15:00,72681024131.0,51.0,0.02,26.87,10.0,14.0,72793024233.0,61.0,0.0,29.47,10.0,14.0
604214,DL,1080,STL,ATL,2019-05-28,94,N861DN,-5,-3,0,0,0,0,0,N,2019,5,28,1,2019-05-28 07:05:00,2019-05-28 09:39:00,2019-05-28 07:00:00,2019-05-28 09:36:00,72434013994.0,77.0,0.0,29.01,10.0,16.0,72219013874.0,85.0,0.0,28.92,10.0,10.0
352727,DL,3615,PIA,ATL,2019-05-16,114,N477CA,-1,-11,0,0,0,0,0,N,2019,5,16,3,2019-05-16 16:20:00,2019-05-16 19:14:00,2019-05-16 16:19:00,2019-05-16 19:03:00,72532014842.0,89.0,0.0,28.98,10.0,16.0,72219013874.0,82.0,0.0,28.85,10.0,8.0
65657,AS,436,SEA,SAN,2019-05-03,165,N440AS,4,0,0,0,0,0,0,N,2019,5,3,4,2019-05-03 18:50:00,2019-05-03 21:35:00,2019-05-03 18:54:00,2019-05-03 21:35:00,72793024233.0,58.0,0.0,29.59,10.0,8.0,72290023188.0,63.0,0.0,29.95,10.0,3.0
444365,DL,446,SLC,ORD,2019-05-20,195,N316NB,-5,-28,0,0,0,0,0,N,2019,5,20,0,2019-05-20 17:05:00,2019-05-20 21:20:00,2019-05-20 17:00:00,2019-05-20 20:52:00,72572024127.0,58.0,0.0,25.42,10.0,16.0,72530094846.0,48.0,0.0,29.44,10.0,7.0
193567,AA,3453,GRR,ORD,2019-05-09,67,N528EG,1,-16,0,0,0,0,0,N,2019,5,9,3,2019-05-09 17:23:00,2019-05-09 17:30:00,2019-05-09 17:24:00,2019-05-10 17:14:00,72635094860.0,64.0,0.0,28.9,10.0,21.0,72530094846.0,52.0,0.0,29.13,10.0,14.0
205213,DL,5853,SJC,SEA,2019-05-10,146,N621CZ,-2,-6,0,0,0,0,0,N,2019,5,10,4,2019-05-10 06:30:00,2019-05-10 08:56:00,2019-05-10 06:28:00,2019-05-10 08:50:00,72494523293.0,58.0,0.0,29.75,10.0,8.0,72793024233.0,70.0,0.0,29.47,10.0,5.0
162331,DL,3354,CAE,ATL,2019-05-08,72,N902XJ,-3,1,0,0,0,0,0,N,2019,5,8,2,2019-05-08 10:18:00,2019-05-08 11:30:00,2019-05-08 10:15:00,2019-05-08 11:31:00,72310013883.0,76.0,0.0,29.93,10.0,0.0,72219013874.0,80.0,0.0,29.0,10.0,9.0
281291,WN,2279,DAL,BNA,2019-05-13,105,N460WN,16,-1,0,0,0,0,0,N,2019,5,13,0,2019-05-13 15:55:00,2019-05-13 17:40:00,2019-05-13 16:11:00,2019-05-13 17:39:00,72258013960.0,83.0,0.0,29.38,10.0,11.0,72327013897.0,62.0,0.0,29.34,10.0,10.0
232710,WN,4736,PDX,MDW,2019-05-11,250,N287WN,0,-10,0,0,0,0,0,N,2019,5,11,5,2019-05-11 06:40:00,2019-05-11 12:50:00,2019-05-11 06:40:00,2019-05-11 12:40:00,72698024229.0,60.0,0.0,29.79,10.0,5.0,72534014819.0,50.0,0.01,29.41,10.0,3.0
364938,UA,4076,ROC,ORD,2019-05-17,124,N11548,-9,-16,0,0,0,0,0,N,2019,5,17,4,2019-05-17 10:00:00,2019-05-17 11:04:00,2019-05-17 09:51:00,2019-05-17 10:48:00,72529014768.0,68.0,0.0,29.13,10.0,9.0,72530094846.0,50.0,0.0,29.24,10.0,11.0
570075,AA,1462,DFW,SLC,2019-05-26,165,N907NN,41,41,0,0,0,0,41,N,2019,5,26,6,2019-05-26 15:00:00,2019-05-26 16:45:00,2019-05-26 15:41:00,2019-05-26 17:26:00,72259003927.0,88.0,0.0,29.36,10.0,14.0,72572024127.0,73.0,0.0,25.42,10.0,13.0
285242,AS,457,LAX,SEA,2019-05-13,175,N548AS,-6,-17,0,0,0,0,0,N,2019,5,13,0,2019-05-13 17:35:00,2019-05-13 20:30:00,2019-05-13 17:29:00,2019-05-13 20:13:00,72295023174.0,63.0,0.0,29.62,10.0,10.0,72793024233.0,56.0,0.0,29.44,10.0,5.0
338507,DL,4104,DTW,HPN,2019-05-16,102,N834SK,12,3,0,0,0,0,0,N,2019,5,16,3,2019-05-16 07:18:00,2019-05-16 09:00:00,2019-05-16 07:30:00,2019-05-16 09:03:00,72537094847.0,60.0,0.0,29.24,8.0,0.0,72503794745.0,62.0,0.0,29.44,10.0,9.0
19431,DL,3782,AUS,SLC,2019-05-01,177,N242SY,-9,-4,0,0,0,0,0,N,2019,5,1,2,2019-05-01 19:45:00,2019-05-01 21:42:00,2019-05-01 19:36:00,2019-05-01 21:38:00,72254013904.0,78.0,0.0,29.33,9.0,11.0,72572024127.0,45.0,0.0,25.78,10.0,3.0
451714,AA,497,PHL,LAX,2019-05-21,370,N194UW,-5,-36,0,0,0,0,0,N,2019,5,21,1,2019-05-21 06:37:00,2019-05-21 09:47:00,2019-05-21 06:32:00,2019-05-21 09:11:00,72408013739.0,61.0,0.0,29.94,10.0,13.0,72295023174.0,61.0,0.0,29.57,9.0,14.0
461672,DL,1230,IAD,ATL,2019-05-21,116,N958DL,115,92,0,0,0,0,92,N,2019,5,21,1,2019-05-21 15:13:00,2019-05-21 17:09:00,2019-05-21 17:08:00,2019-05-21 18:41:00,72403093738.0,71.0,0.0,29.7,10.0,11.0,72219013874.0,88.0,0.0,28.84,10.0,6.0
678950,UA,1797,TPA,IAH,2019-05-31,144,N77536,-9,-27,0,0,0,0,0,N,2019,5,31,4,2019-05-31 11:50:00,2019-05-31 13:14:00,2019-05-31 11:41:00,2019-05-31 12:47:00,72211012842.0,89.0,0.0,30.0,10.0,8.0,72243012960.0,90.0,0.0,29.85,10.0,5.0
137620,F9,2103,PHL,CHS,2019-05-07,122,N310FR,16,40,0,0,24,0,16,N,2019,5,7,1,2019-05-07 08:00:00,2019-05-07 10:02:00,2019-05-07 08:16:00,2019-05-07 10:42:00,72408013739.0,58.0,0.0,30.16,10.0,5.0,72208013880.0,77.0,0.0,30.12,10.0,10.0
497750,DL,2640,BNA,ATL,2019-05-23,75,N811DZ,-6,-2,0,0,0,0,0,N,2019,5,23,3,2019-05-23 07:35:00,2019-05-23 09:50:00,2019-05-23 07:29:00,2019-05-23 09:48:00,72327013897.0,81.0,0.0,29.56,10.0,7.0,72219013874.0,80.0,0.0,29.18,10.0,8.0
609733,AA,2037,MCI,CLT,2019-05-28,138,N802AW,145,130,4,0,0,0,126,N,2019,5,28,1,2019-05-28 10:26:00,2019-05-28 13:44:00,2019-05-28 12:51:00,2019-05-28 15:54:00,72446003947.0,76.0,0.0,28.58,10.0,13.0,72314013881.0,95.0,0.0,29.08,10.0,9.0
571790,UA,2169,ORD,DFW,2019-05-26,153,N430UA,-5,-15,0,0,0,0,0,N,2019,5,26,6,2019-05-26 15:35:00,2019-05-26 18:08:00,2019-05-26 15:30:00,2019-05-26 17:53:00,72530094846.0,73.0,0.0,29.32,10.0,9.0,72259003927.0,85.0,0.0,29.3,10.0,16.0
443536,UA,322,CLE,IAH,2019-05-20,184,N78524,-8,-12,0,0,0,0,0,N,2019,5,20,0,2019-05-20 18:45:00,2019-05-20 20:49:00,2019-05-20 18:37:00,2019-05-20 20:37:00,72524014820.0,56.0,0.0,29.21,10.0,14.0,72243012960.0,81.0,0.0,29.62,10.0,16.0
92362,AS,2228,PDX,SEA,2019-05-05,55,N451QX,-7,2,0,0,0,0,0,N,2019,5,5,6,2019-05-05 10:00:00,2019-05-05 10:55:00,2019-05-05 09:53:00,2019-05-05 10:57:00,72698024229.0,60.0,0.0,29.79,10.0,10.0,72793024233.0,64.0,0.0,29.45,10.0,7.0
226394,AA,5388,EWN,CLT,2019-05-11,77,N218PS,-8,-20,0,0,0,0,0,N,2019,5,11,5,2019-05-11 05:22:00,2019-05-11 06:39:00,2019-05-11 05:14:00,2019-05-11 06:19:00,72309593719.0,68.0,0.0,30.03,10.0,0.0,72314013881.0,67.0,0.0,29.18,7.0,7.0
140030,AS,1357,BOS,SFO,2019-05-07,405,N523VA,84,68,0,0,0,0,68,N,2019,5,7,1,2019-05-07 08:00:00,2019-05-07 11:45:00,2019-05-07 09:24:00,2019-05-07 12:53:00,72509014739.0,61.0,0.0,30.11,10.0,14.0,72494023234.0,61.0,0.0,30.04,10.0,8.0
18369,DL,5090,JFK,BOS,2019-05-01,89,N604LR,78,89,45,0,11,0,33,N,2019,5,1,2,2019-05-01 19:29:00,2019-05-01 20:58:00,2019-05-01 20:47:00,2019-05-01 22:27:00,74486094789.0,50.0,0.01,30.24,1.5,9.0,72509014739.0,52.0,0.0,30.25,10.0,11.0
377745,F9,1419,MCO,ORD,2019-05-17,201,N702FR,0,5,0,0,0,0,0,N,2019,5,17,4,2019-05-17 17:55:00,2019-05-17 20:16:00,2019-05-17 17:55:00,2019-05-17 20:21:00,72205012815.0,82.0,0.0,29.9,10.0,11.0,72530094846.0,45.0,0.04,29.2,10.0,15.0
648879,NK,816,PDX,LAS,2019-05-30,129,N654NK,-3,3,0,0,0,0,0,N,2019,5,30,3,2019-05-30 06:25:00,2019-05-30 08:34:00,2019-05-30 06:22:00,2019-05-30 08:37:00,72698024229.0,56.0,0.0,29.89,10.0,3.0,72386023169.0,80.0,0.0,27.62,10.0,0.0
246154,DL,1925,RIC,ATL,2019-05-12,107,N839DN,-5,-7,0,0,0,0,0,N,2019,5,12,6,2019-05-12 06:40:00,2019-05-12 08:27:00,2019-05-12 06:35:00,2019-05-12 08:20:00,72401013740.0,68.0,0.0,29.56,10.0,11.0,72219013874.0,67.0,0.05,28.78,10.0,9.0
132956,B6,1646,CLT,BOS,2019-05-06,137,N178JB,-7,-24,0,0,0,0,0,N,2019,5,6,0,2019-05-06 21:37:00,2019-05-06 23:54:00,2019-05-06 21:30:00,2019-05-06 23:30:00,72314013881.0,73.0,0.0,29.28,10.0,6.0,72509014739.0,47.0,0.0,30.11,10.0,6.0
170918,UA,4529,BHM,DEN,2019-05-08,189,N173GJ,-10,-41,0,0,0,0,0,N,2019,5,8,2,2019-05-08 15:45:00,2019-05-08 17:54:00,2019-05-08 15:35:00,2019-05-08 17:13:00,72228013876.0,84.0,0.0,29.28,10.0,9.0,72565003017.0,38.0,0.01,24.58,10.0,18.0
133486,DL,2008,ATL,MIA,2019-05-06,119,N310DN,-1,-15,0,0,0,0,0,N,2019,5,6,0,2019-05-06 22:58:00,2019-05-07 00:57:00,2019-05-06 22:57:00,2019-05-07 00:42:00,72219013874.0,71.0,0.0,28.99,10.0,5.0,72202012839.0,76.0,0.0,29.97,10.0,0.0
165666,UA,812,DEN,DFW,2019-05-08,118,N437UA,105,101,0,0,91,0,10,N,2019,5,8,2,2019-05-08 11:05:00,2019-05-08 14:03:00,2019-05-08 12:50:00,2019-05-08 15:44:00,72565003017.0,41.0,0.02,24.51,4.0,15.0,72259003927.0,63.0,0.0,29.0,10.0,5.0
248902,UA,762,IAD,IAH,2019-05-12,200,N647UA,-1,10,0,0,0,0,0,N,2019,5,12,6,2019-05-12 08:25:00,2019-05-12 10:45:00,2019-05-12 08:24:00,2019-05-12 10:55:00,72403093738.0,54.0,0.02,29.41,6.0,10.0,72243012960.0,71.0,0.0,29.78,10.0,10.0
543265,UA,6272,ATL,IAH,2019-05-25,138,N88330,-2,6,0,0,0,0,0,N,2019,5,25,5,2019-05-25 07:35:00,2019-05-25 08:53:00,2019-05-25 07:33:00,2019-05-25 08:59:00,72219013874.0,81.0,0.0,29.09,10.0,9.0,72243012960.0,81.0,0.0,29.97,10.0,16.0
96560,WN,18,DAL,SLC,2019-05-05,165,N460WN,1,-4,0,0,0,0,0,N,2019,5,5,6,2019-05-05 12:20:00,2019-05-05 14:05:00,2019-05-05 12:21:00,2019-05-05 14:01:00,72258013960.0,80.0,0.0,29.39,10.0,3.0,72572024127.0,75.0,0.0,25.51,10.0,10.0
678667,WN,4221,LAS,ELP,2019-05-31,100,N8627B,-1,-2,0,0,0,0,0,N,2019,5,31,4,2019-05-31 10:20:00,2019-05-31 13:00:00,2019-05-31 10:19:00,2019-05-31 12:58:00,72386023169.0,84.0,0.0,27.6,10.0,0.0,72270023044.0,86.0,0.0,25.99,10.0,10.0
658293,AS,1036,PDX,SJC,2019-05-30,110,N526VA,5,1,0,0,0,0,0,N,2019,5,30,3,2019-05-30 13:35:00,2019-05-30 15:25:00,2019-05-30 13:40:00,2019-05-30 15:26:00,72698024229.0,72.0,0.0,29.85,10.0,6.0,72494523293.0,64.0,0.0,29.85,10.0,18.0
123057,DL,2269,DFW,ATL,2019-05-06,130,N330NW,-3,-7,0,0,0,0,0,N,2019,5,6,0,2019-05-06 13:15:00,2019-05-06 16:25:00,2019-05-06 13:12:00,2019-05-06 16:18:00,72259003927.0,80.0,0.0,29.29,10.0,15.0,72219013874.0,80.0,0.0,28.91,10.0,6.0
403839,B6,397,BOS,ATL,2019-05-19,169,N258JB,-9,-27,0,0,0,0,0,N,2019,5,19,6,2019-05-19 06:00:00,2019-05-19 08:49:00,2019-05-19 05:51:00,2019-05-19 08:22:00,72509014739.0,57.0,0.0,30.07,10.0,10.0,72219013874.0,78.0,0.0,28.95,10.0,8.0
234967,UA,1112,IAD,TPA,2019-05-11,138,N87512,-5,-14,0,0,0,0,0,N,2019,5,11,5,2019-05-11 12:30:00,2019-05-11 14:48:00,2019-05-11 12:25:00,2019-05-11 14:34:00,72403093738.0,64.0,0.0,29.7,10.0,7.0,72211012842.0,87.0,0.0,29.92,10.0,14.0
36850,DL,2704,ATL,RSW,2019-05-02,102,N820DX,-1,5,0,0,0,0,0,N,2019,5,2,3,2019-05-02 15:55:00,2019-05-02 17:37:00,2019-05-02 15:54:00,2019-05-02 17:42:00,72219013874.0,82.0,0.0,29.01,10.0,8.0,72210812894.0,80.0,0.0,29.96,10.0,11.0
438,AA,5156,ALB,DCA,2019-05-01,90,N218PS,-6,-24,0,0,0,0,0,N,2019,5,1,2,2019-05-01 05:29:00,2019-05-01 07:09:00,2019-05-01 05:23:00,2019-05-01 06:35:00,72518014735.0,45.0,0.0,30.14,10.0,3.0,72405013743.0,60.0,0.0,30.28,10.0,11.0
447706,DL,2583,SLC,IAH,2019-05-20,183,N993AT,17,24,0,0,7,0,17,N,2019,5,20,0,2019-05-20 20:20:00,2019-05-21 00:23:00,2019-05-20 20:37:00,2019-05-21 00:47:00,72572024127.0,54.0,0.0,25.45,10.0,10.0,72243012960.0,80.0,0.0,29.59,10.0,17.0
228101,UA,657,LGA,IAH,2019-05-11,232,N434UA,-2,5,0,0,0,0,0,N,2019,5,11,5,2019-05-11 06:00:00,2019-05-11 08:52:00,2019-05-11 05:58:00,2019-05-11 08:57:00,72503014732.0,58.0,0.0,29.96,10.0,15.0,72243012960.0,72.0,0.0,29.77,6.0,8.0
472299,AA,1090,TUL,DFW,2019-05-22,80,N876NN,1,5,0,0,0,0,0,N,2019,5,22,2,2019-05-22 06:40:00,2019-05-22 08:00:00,2019-05-22 06:41:00,2019-05-22 08:05:00,72356013968.0,64.0,0.0,29.02,10.0,6.0,72259003927.0,75.0,0.0,29.1,5.0,11.0
658899,UA,4391,EWR,STL,2019-05-30,173,N12163,-4,-14,0,0,0,0,0,N,2019,5,30,3,2019-05-30 14:00:00,2019-05-30 15:53:00,2019-05-30 13:56:00,2019-05-30 15:39:00,72502014734.0,64.0,0.0,29.72,9.0,9.0,72434013994.0,76.0,0.0,29.08,10.0,16.0
286690,AS,2157,BOI,RNO,2019-05-13,85,N434MK,-8,-7,0,0,0,0,0,N,2019,5,13,0,2019-05-13 21:05:00,2019-05-13 21:30:00,2019-05-13 20:57:00,2019-05-13 21:23:00,72681024131.0,75.0,0.0,26.84,10.0,7.0,72488023185.0,61.0,0.0,25.57,10.0,3.0
59786,DL,2113,LAX,PDX,2019-05-03,144,N373DA,-3,-16,0,0,0,0,0,N,2019,5,3,4,2019-05-03 14:58:00,2019-05-03 17:22:00,2019-05-03 14:55:00,2019-05-03 17:06:00,72295023174.0,66.0,0.0,29.57,10.0,10.0,72698024229.0,69.0,0.0,29.89,10.0,6.0
111411,AA,4024,SGF,ORD,2019-05-06,101,N689EC,0,-3,0,0,0,0,0,N,2019,5,6,0,2019-05-06 06:04:00,2019-05-06 07:45:00,2019-05-06 06:04:00,2019-05-06 07:42:00,72440013995.0,58.0,0.03,28.6,7.0,6.0,72530094846.0,67.0,0.0,29.22,10.0,9.0
590743,UA,1772,BOS,IAH,2019-05-27,257,N62896,-7,-23,0,0,0,0,0,N,2019,5,27,0,2019-05-27 13:33:00,2019-05-27 16:50:00,2019-05-27 13:26:00,2019-05-27 16:27:00,72509014739.0,60.0,0.0,29.87,10.0,9.0,72243012960.0,88.0,0.0,29.74,10.0,11.0
41688,WN,1863,BOS,ATL,2019-05-02,175,N461WN,130,118,3,0,0,0,115,N,2019,5,2,3,2019-05-02 18:15:00,2019-05-02 21:10:00,2019-05-02 20:25:00,2019-05-02 23:08:00,72509014739.0,46.0,0.0,30.23,8.0,9.0,72219013874.0,75.0,0.0,28.99,10.0,5.0
682687,DL,1078,CMH,ATL,2019-05-31,93,N963DL,-5,-10,0,0,0,0,0,N,2019,5,31,4,2019-05-31 14:24:00,2019-05-31 15:57:00,2019-05-31 14:19:00,2019-05-31 15:47:00,72428014821.0,79.0,0.0,28.97,10.0,0.0,72219013874.0,88.0,0.0,28.8,10.0,17.0
574112,UA,1402,SEA,EWR,2019-05-26,330,N14228,-5,9,0,0,0,0,0,N,2019,5,26,6,2019-05-26 11:30:00,2019-05-26 20:00:00,2019-05-26 11:25:00,2019-05-26 20:09:00,72793024233.0,63.0,0.0,29.41,10.0,9.0,72502014734.0,73.0,0.0,29.83,10.0,6.0
281788,UA,4486,EWR,BNA,2019-05-13,150,N13975,-8,2,0,0,0,0,0,N,2019,5,13,0,2019-05-13 16:30:00,2019-05-13 18:00:00,2019-05-13 16:22:00,2019-05-13 18:02:00,72502014734.0,48.0,0.25,29.8,4.0,13.0,72327013897.0,62.0,0.0,29.34,10.0,10.0
234115,UA,2188,DEN,FLL,2019-05-11,229,N37420,61,60,0,0,0,0,60,N,2019,5,11,5,2019-05-11 08:16:00,2019-05-11 14:05:00,2019-05-11 09:17:00,2019-05-11 15:05:00,72565003017.0,52.0,0.0,24.55,10.0,7.0,74783012849.0,87.0,0.0,29.94,10.0,20.0
328237,B6,1170,MCO,RIC,2019-05-15,124,N834JB,-10,-27,0,0,0,0,0,N,2019,5,15,2,2019-05-15 16:23:00,2019-05-15 18:27:00,2019-05-15 16:13:00,2019-05-15 18:00:00,72205012815.0,80.0,0.0,29.84,10.0,10.0,72401013740.0,64.0,0.0,29.77,10.0,8.0
441744,AA,4448,PHL,CMH,2019-05-20,104,N125HQ,31,30,30,0,0,0,0,N,2019,5,20,0,2019-05-20 17:44:00,2019-05-20 19:28:00,2019-05-20 18:15:00,2019-05-20 19:58:00,72408013739.0,85.0,0.0,29.7,10.0,13.0,72428014821.0,56.0,0.0,29.18,10.0,13.0
161276,B6,2184,RDU,BOS,2019-05-08,115,N203JB,-10,-23,0,0,0,0,0,N,2019,5,8,2,2019-05-08 08:52:00,2019-05-08 10:47:00,2019-05-08 08:42:00,2019-05-08 10:24:00,72306013722.0,73.0,0.0,29.71,10.0,7.0,72509014739.0,57.0,0.0,30.21,10.0,11.0
90302,HA,150,LIH,OGG,2019-05-05,49,N493HA,16,21,5,0,0,0,16,N,2019,5,5,6,2019-05-05 08:29:00,2019-05-05 09:18:00,2019-05-05 08:45:00,2019-05-05 09:39:00,91165022536.0,72.0,0.0,29.67,10.0,15.0,91190022516.0,76.0,0.0,29.74,10.0,14.0
512872,UA,3873,HSV,ORD,2019-05-23,121,N448AW,27,15,2,0,0,0,13,N,2019,5,23,3,2019-05-23 18:39:00,2019-05-23 20:40:00,2019-05-23 19:06:00,2019-05-23 20:55:00,72323003856.0,85.0,0.0,29.43,10.0,5.0,72530094846.0,67.0,0.0,29.36,10.0,3.0
83235,DL,539,ORD,DTW,2019-05-04,81,N328NB,-4,-10,0,0,0,0,0,N,2019,5,4,5,2019-05-04 17:00:00,2019-05-04 19:21:00,2019-05-04 16:56:00,2019-05-04 19:11:00,72530094846.0,62.0,0.0,29.2,10.0,8.0,72537094847.0,56.0,0.0,29.21,10.0,6.0
261455,UA,1684,SFO,LIH,2019-05-12,344,N76526,-1,-13,0,0,0,0,0,N,2019,5,12,6,2019-05-12 17:30:00,2019-05-12 20:14:00,2019-05-12 17:29:00,2019-05-12 20:01:00,72494023234.0,57.0,0.0,29.94,10.0,20.0,91165022536.0,77.0,0.0,29.88,10.0,9.0
350800,AA,1409,LAX,ATL,2019-05-16,269,N317PG,-7,-21,0,0,0,0,0,N,2019,5,16,3,2019-05-16 10:23:00,2019-05-16 17:52:00,2019-05-16 10:16:00,2019-05-16 17:31:00,72295023174.0,64.0,0.0,29.53,8.0,21.0,72219013874.0,83.0,0.0,28.87,10.0,10.0
2522,UA,4969,EWR,PVD,2019-05-01,67,N12157,-4,-9,0,0,0,0,0,N,2019,5,1,2,2019-05-01 08:00:00,2019-05-01 09:07:00,2019-05-01 07:56:00,2019-05-01 08:58:00,72502014734.0,54.0,0.0,30.4,10.0,7.0,72507014765.0,51.0,0.0,30.41,10.0,0.0
193718,AA,5937,BMI,DFW,2019-05-09,132,N922FJ,-7,8,0,0,0,0,0,N,2019,5,9,3,2019-05-09 15:25:00,2019-05-09 17:37:00,2019-05-09 15:18:00,2019-05-09 17:45:00,72439754831.0,55.0,0.04,28.93,10.0,13.0,72259003927.0,61.0,0.0,29.32,10.0,18.0
206460,AA,5528,DCA,BHM,2019-05-10,122,N213PS,-2,2,0,0,0,0,0,N,2019,5,10,4,2019-05-10 08:40:00,2019-05-10 09:52:00,2019-05-10 08:48:00,2019-05-10 09:54:00,72405013743.0,71.0,0.0,29.96,10.0,14.0,72228013876.0,71.0,0.0,29.42,10.0,0.0
529743,AA,4607,PHL,MEM,2019-05-24,151,N126HQ,7,4,0,0,0,0,0,N,2019,5,24,4,2019-05-24 14:22:00,2019-05-24 15:53:00,2019-05-24 14:29:00,2019-05-24 15:57:00,72408013739.0,79.0,0.0,29.94,10.0,20.0,72334013893.0,90.0,0.0,29.71,10.0,15.0
546569,WN,5146,SAN,SMF,2019-05-25,95,N7706A,11,4,0,0,0,0,0,N,2019,5,25,5,2019-05-25 10:05:00,2019-05-25 11:40:00,2019-05-25 10:16:00,2019-05-25 11:44:00,72290023188.0,64.0,0.0,29.93,10.0,10.0,72483993225.0,61.0,0.0,29.78,10.0,8.0
265412,AA,2347,DFW,COS,2019-05-12,111,N947NN,-5,-9,0,0,0,0,0,N,2019,5,12,6,2019-05-12 22:35:00,2019-05-12 23:26:00,2019-05-12 22:30:00,2019-05-12 23:17:00,72259003927.0,64.0,0.0,29.28,10.0,3.0,72466093037.0,53.0,0.0,23.89,10.0,6.0
437196,DL,2184,ATL,SDF,2019-05-20,83,N965DL,2,-13,0,0,0,0,0,N,2019,5,20,0,2019-05-20 14:55:00,2019-05-20 16:18:00,2019-05-20 14:57:00,2019-05-20 16:05:00,72219013874.0,87.0,0.0,28.92,10.0,14.0,72423093821.0,77.0,0.0,29.49,10.0,15.0
168167,DL,2627,MCI,SLC,2019-05-08,157,N922AT,-5,2,0,0,0,0,0,N,2019,5,8,2,2019-05-08 14:20:00,2019-05-08 15:57:00,2019-05-08 14:15:00,2019-05-08 15:59:00,72446003947.0,72.0,0.0,28.57,10.0,13.0,72572024127.0,63.0,0.0,25.6,10.0,13.0
233326,WN,2768,MDW,DEN,2019-05-11,155,N7875A,-3,-15,0,0,0,0,0,N,2019,5,11,5,2019-05-11 11:50:00,2019-05-11 13:25:00,2019-05-11 11:47:00,2019-05-11 13:10:00,72534014819.0,52.0,0.0,29.41,10.0,9.0,72565003017.0,58.0,0.0,24.51,10.0,23.0
437421,DL,5137,DTW,GRB,2019-05-20,81,N931XJ,16,5,0,0,0,0,0,N,2019,5,20,0,2019-05-20 16:05:00,2019-05-20 16:26:00,2019-05-20 16:21:00,2019-05-20 16:31:00,72537094847.0,53.0,0.0,29.3,10.0,11.0,72645014898.0,59.0,0.0,29.35,10.0,0.0
63114,DL,4141,IDA,SLC,2019-05-03,71,N898SK,-9,-15,0,0,0,0,0,N,2019,5,3,4,2019-05-03 18:30:00,2019-05-03 19:41:00,2019-05-03 18:21:00,2019-05-03 19:26:00,72578524145.0,60.0,0.0,25.17,10.0,15.0,72572024127.0,60.0,0.0,25.69,10.0,5.0
172308,DL,2988,ATL,PHX,2019-05-08,250,N312DN,4,13,0,0,0,0,0,N,2019,5,8,2,2019-05-08 17:46:00,2019-05-08 18:56:00,2019-05-08 17:50:00,2019-05-08 19:09:00,72219013874.0,80.0,0.0,28.91,10.0,10.0,72278023183.0,72.0,0.0,28.57,10.0,16.0
312176,WN,44,BNA,RDU,2019-05-14,80,N433LV,4,2,0,0,0,0,0,N,2019,5,14,1,2019-05-14 21:35:00,2019-05-14 23:55:00,2019-05-14 21:39:00,2019-05-14 23:57:00,72327013897.0,56.0,0.0,29.41,10.0,5.0,72306013722.0,48.0,0.0,29.56,10.0,0.0
402457,UA,2221,SAT,DEN,2019-05-19,135,N68453,-10,-18,0,0,0,0,0,N,2019,5,19,6,2019-05-19 06:00:00,2019-05-19 07:15:00,2019-05-19 05:50:00,2019-05-19 06:57:00,72253012921.0,76.0,0.0,28.96,3.0,8.0,72565003017.0,38.0,0.0,24.58,10.0,6.0
566703,DL,2664,ATL,VPS,2019-05-26,73,N302DQ,-2,-12,0,0,0,0,0,N,2019,5,26,6,2019-05-26 13:45:00,2019-05-26 13:58:00,2019-05-26 13:43:00,2019-05-26 13:46:00,72219013874.0,94.0,0.0,29.05,10.0,14.0,72221013858.0,88.0,0.1,29.99,10.0,10.0
