,carrier_code,flight_number,origin_airport,destination_airport,date,scheduled_elapsed_time,tail_number,departure_delay,arrival_delay,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircarft_arrival,cancelled_code,year,month,day,weekday,scheduled_departure_dt,scheduled_arrival_dt,actual_departure_dt,actual_arrival_dt,STATION_x,HourlyDryBulbTemperature_x,HourlyPrecipitation_x,HourlyStationPressure_x,HourlyVisibility_x,HourlyWindSpeed_x,STATION_y,HourlyDryBulbTemperature_y,HourlyPrecipitation_y,HourlyStationPressure_y,HourlyVisibility_y,HourlyWindSpeed_y
119272,WN,2346,HOU,AUS,2019-11-06,55,N421LV,17,13,0,0,0,0,0,N,2019,11,6,2,2019-11-06 14:55:00,2019-11-06 15:50:00,2019-11-06 15:12:00,2019-11-06 16:03:00,72244012918.0,77.0,0.0,30.09,10.0,13.0,72254013904.0,82.0,0.0,29.54,10.0,13.0
529870,AA,5729,RNO,PHX,2019-11-24,101,N945LR,-9,-14,0,0,0,0,0,N,2019,11,24,6,2019-11-24 19:21:00,2019-11-24 22:02:00,2019-11-24 19:12:00,2019-11-24 21:48:00,72488023185.0,45.0,0.0,25.62,10.0,3.0,72278023183.0,60.0,0.0,28.82,10.0,3.0
503058,WN,3130,RSW,CMH,2019-11-23,140,N220WN,-8,-15,0,0,0,0,0,N,2019,11,23,5,2019-11-23 15:05:00,2019-11-23 17:25:00,2019-11-23 14:57:00,2019-11-23 17:10:00,72210812894.0,80.0,0.0,29.93,10.0,13.0,72428014821.0,38.0,0.14,28.75,2.0,10.0
381055,AA,5725,VPS,DFW,2019-11-18,137,N915FJ,-11,-21,0,0,0,0,0,N,2019,11,18,0,2019-11-18 09:29:00,2019-11-18 11:46:00,2019-11-18 09:18:00,2019-11-18 11:25:00,72221013858.0,63.0,0.01,29.83,10.0,10.0,72259003927.0,66.0,0.0,29.31,10.0,7.0
406322,DL,1058,ATL,MCO,2019-11-19,87,N541US,0,-9,0,0,0,0,0,N,2019,11,19,1,2019-11-19 11:53:00,2019-11-19 13:20:00,2019-11-19 11:53:00,2019-11-19 13:11:00,72219013874.0,55.0,0.0,28.81,10.0,5.0,72205012815.0,71.0,0.0,29.84,10.0,18.0
259473,HA,36,HNL,PHX,2019-11-12,360,N383HA,-10,-17,0,0,0,0,0,N,2019,11,12,1,2019-11-12 11:35:00,2019-11-12 20:35:00,2019-11-12 11:25:00,2019-11-12 20:18:00,91182022521.0,87.0,0.0,29.96,10.0,3.0,72278023183.0,70.0,0.0,28.83,10.0,8.0
53572,AA,5834,PHX,FSD,2019-11-03,159,N248LR,-8,-10,0,0,0,0,0,N,2019,11,3,6,2019-11-03 13:47:00,2019-11-03 17:26:00,2019-11-03 13:39:00,2019-11-03 17:16:00,72278023183.0,83.0,0.0,28.73,10.0,0.0,72651014944.0,44.0,0.02,28.33,10.0,7.0
321412,DL,1423,STL,ATL,2019-11-15,88,N966DL,-8,-1,0,0,0,0,0,N,2019,11,15,4,2019-11-15 13:00:00,2019-11-15 15:28:00,2019-11-15 12:52:00,2019-11-15 15:27:00,72434013994.0,44.0,0.0,29.62,10.0,6.0,72219013874.0,46.0,0.06,28.99,3.0,13.0
224054,UA,817,AUS,EWR,2019-11-11,208,N488UA,1,-2,0,0,0,0,0,N,2019,11,11,0,2019-11-11 07:00:00,2019-11-11 11:28:00,2019-11-11 07:01:00,2019-11-11 11:26:00,72254013904.0,66.0,0.0,29.42,10.0,5.0,72502014734.0,57.0,0.0,30.01,10.0,3.0
264270,AS,2298,RDM,SEA,2019-11-13,76,N620QX,-4,-9,0,0,0,0,0,N,2019,11,13,2,2019-11-13 05:30:00,2019-11-13 06:46:00,2019-11-13 05:26:00,2019-11-13 06:37:00,72692024230.0,27.0,0.0,26.91,10.0,0.0,72793024233.0,49.0,0.0,29.67,4.0,8.0
156709,DL,1478,ATL,PHL,2019-11-08,119,N377DE,-1,4,0,0,0,0,0,N,2019,11,8,4,2019-11-08 07:28:00,2019-11-08 09:27:00,2019-11-08 07:27:00,2019-11-08 09:31:00,72219013874.0,46.0,0.0,29.09,10.0,17.0,72408013739.0,40.0,0.0,30.19,10.0,23.0
430135,DL,5907,ORF,LGA,2019-11-20,102,N880RW,-11,72,0,0,72,0,0,N,2019,11,20,2,2019-11-20 12:30:00,2019-11-20 14:12:00,2019-11-20 12:19:00,2019-11-20 15:24:00,72308013737.0,54.0,0.0,30.01,10.0,7.0,72503014732.0,47.0,0.0,29.92,10.0,13.0
184901,WN,5877,MSP,MDW,2019-11-09,90,N7719A,-5,-21,0,0,0,0,0,N,2019,11,9,5,2019-11-09 12:25:00,2019-11-09 13:55:00,2019-11-09 12:20:00,2019-11-09 13:34:00,72658014922.0,44.0,0.0,28.96,10.0,10.0,72534014819.0,47.0,0.0,29.24,10.0,17.0
252971,AA,5572,CLE,CLT,2019-11-12,112,N550NN,25,12,0,0,0,0,0,N,2019,11,12,1,2019-11-12 13:55:00,2019-11-12 15:47:00,2019-11-12 14:20:00,2019-11-12 15:59:00,72524014820.0,27.0,0.0,29.4,10.0,16.0,72314013881.0,45.0,0.0,29.21,10.0,14.0
146277,AA,4233,TRI,DFW,2019-11-07,194,N840AE,-7,-20,0,0,0,0,0,N,2019,11,7,3,2019-11-07 16:40:00,2019-11-07 18:54:00,2019-11-07 16:33:00,2019-11-07 18:34:00,72335013877.0,51.0,0.02,28.53,2.0,0.0,72259003927.0,43.0,0.0,29.71,9.0,18.0
432521,UA,1791,IAH,DCA,2019-11-20,180,N825UA,-3,-14,0,0,0,0,0,N,2019,11,20,2,2019-11-20 11:59:00,2019-11-20 15:59:00,2019-11-20 11:56:00,2019-11-20 15:45:00,72243012960.0,76.0,0.0,29.92,10.0,16.0,72405013743.0,52.0,0.0,30.05,10.0,14.0
258540,WN,4453,SMF,BUR,2019-11-12,80,N551WN,-4,-9,0,0,0,0,0,N,2019,11,12,1,2019-11-12 18:30:00,2019-11-12 19:50:00,2019-11-12 18:26:00,2019-11-12 19:41:00,72483993225.0,56.0,0.0,29.96,10.0,6.0,72288023152.0,63.0,0.0,29.23,8.0,5.0
548741,AA,5315,CLT,DAB,2019-11-25,95,N599NN,-1,-14,0,0,0,0,0,N,2019,11,25,0,2019-11-25 17:50:00,2019-11-25 19:25:00,2019-11-25 17:49:00,2019-11-25 19:11:00,72314013881.0,55.0,0.0,29.09,10.0,0.0,74787012834.0,53.0,0.0,29.92,10.0,0.0
511216,AA,4983,ART,PHL,2019-11-24,99,N608LM,-1,-3,0,0,0,0,0,N,2019,11,24,6,2019-11-24 05:51:00,2019-11-24 07:30:00,2019-11-24 05:50:00,2019-11-24 07:27:00,72622794790.0,32.0,0.0,29.18,10.0,0.0,72408013739.0,41.0,0.02,29.35,7.0,13.0
284391,AA,600,CLT,SEA,2019-11-13,352,N549UW,-4,-4,0,0,0,0,0,N,2019,11,13,2,2019-11-13 19:35:00,2019-11-13 22:27:00,2019-11-13 19:31:00,2019-11-13 22:23:00,72314013881.0,37.0,0.0,29.56,10.0,6.0,72793024233.0,47.0,0.0,29.56,5.0,7.0
368494,UA,437,IAH,DEN,2019-11-17,152,N14231,-5,-3,0,0,0,0,0,N,2019,11,17,6,2019-11-17 18:08:00,2019-11-17 19:40:00,2019-11-17 18:03:00,2019-11-17 19:37:00,72243012960.0,63.0,0.0,29.89,10.0,3.0,72565003017.0,47.0,0.0,24.57,10.0,8.0
568296,UA,6216,IAH,MSP,2019-11-26,173,N89315,-1,-11,0,0,0,0,0,N,2019,11,26,1,2019-11-26 14:20:00,2019-11-26 17:13:00,2019-11-26 14:19:00,2019-11-26 17:02:00,72243012960.0,80.0,0.0,29.53,6.0,10.0,72658014922.0,35.0,0.0,28.87,10.0,15.0
408856,DL,2504,SLC,DEN,2019-11-19,86,N3746H,-7,-16,0,0,0,0,0,N,2019,11,19,1,2019-11-19 13:47:00,2019-11-19 15:13:00,2019-11-19 13:40:00,2019-11-19 14:57:00,72572024127.0,57.0,0.0,25.4,10.0,7.0,72565003017.0,62.0,0.0,24.33,10.0,8.0
237677,DL,3338,PWM,LGA,2019-11-11,96,N8986B,88,97,0,0,12,0,85,N,2019,11,11,0,2019-11-11 19:40:00,2019-11-11 21:16:00,2019-11-11 21:08:00,2019-11-11 22:53:00,72606014764.0,32.0,0.03,30.05,10.0,14.0,72503014732.0,56.0,0.0,29.85,10.0,9.0
159645,DL,3755,TVC,DTW,2019-11-08,73,N953SW,-4,10,0,0,0,0,0,N,2019,11,8,4,2019-11-08 10:21:00,2019-11-08 11:34:00,2019-11-08 10:17:00,2019-11-08 11:44:00,72638714850.0,28.0,0.0,29.71,9.0,7.0,72537094847.0,35.0,0.0,29.69,10.0,8.0
397438,AA,6068,LAX,OKC,2019-11-18,167,N206NN,-9,-5,0,0,0,0,0,N,2019,11,18,0,2019-11-18 19:10:00,2019-11-18 23:57:00,2019-11-18 19:01:00,2019-11-18 23:52:00,72295023174.0,72.0,0.0,29.48,10.0,10.0,72353013967.0,53.0,0.0,28.53,10.0,0.0
388771,DL,3761,SLC,HLN,2019-11-18,98,N445SW,-8,-17,0,0,0,0,0,N,2019,11,18,0,2019-11-18 15:41:00,2019-11-18 17:19:00,2019-11-18 15:33:00,2019-11-18 17:02:00,72572024127.0,59.0,0.0,25.74,10.0,5.0,72772024144.0,45.0,0.0,25.94,10.0,5.0
617131,AA,2593,SRQ,CLT,2019-11-29,117,N709UW,-4,-7,0,0,0,0,0,N,2019,11,29,4,2019-11-29 08:08:00,2019-11-29 10:05:00,2019-11-29 08:04:00,2019-11-29 09:58:00,72211512871.0,62.0,0.0,30.13,10.0,8.0,72314013881.0,49.0,0.0,29.47,10.0,5.0
635756,AA,4916,PHL,RIC,2019-11-30,79,N699AE,-1,0,0,0,0,0,0,A,2019,11,30,5,2019-11-30 08:50:00,2019-11-30 10:09:00,2019-11-30 08:49:00,,72408013739.0,35.0,0.0,30.09,10.0,11.0,72401013740.0,44.0,0.0,29.94,10.0,5.0
380441,B6,1383,BOS,RDU,2019-11-18,126,N328JB,14,4,0,0,0,0,0,N,2019,11,18,0,2019-11-18 09:14:00,2019-11-18 11:20:00,2019-11-18 09:28:00,2019-11-18 11:24:00,72509014739.0,36.0,0.0,29.89,1.5,15.0,72306013722.0,46.0,0.0,29.37,10.0,6.0
141567,AA,5274,CHS,CLT,2019-11-07,74,N572NN,-9,0,0,0,0,0,0,N,2019,11,7,3,2019-11-07 14:19:00,2019-11-07 15:33:00,2019-11-07 14:10:00,2019-11-07 15:33:00,72208013880.0,73.0,0.0,30.07,10.0,3.0,72314013881.0,67.0,0.0,29.28,10.0,8.0
240108,AA,4439,ATL,LGA,2019-11-11,136,N404YX,0,2,0,0,0,0,0,N,2019,11,11,0,2019-11-11 21:04:00,2019-11-11 23:20:00,2019-11-11 21:04:00,2019-11-11 23:22:00,72219013874.0,60.0,0.0,28.94,10.0,6.0,72503014732.0,56.0,0.0,29.8,10.0,8.0
186841,AA,2722,SJC,PHX,2019-11-09,111,N832AW,-7,-13,0,0,0,0,0,N,2019,11,9,5,2019-11-09 12:43:00,2019-11-09 15:34:00,2019-11-09 12:36:00,2019-11-09 15:21:00,72494523293.0,63.0,0.0,30.05,6.0,5.0,72278023183.0,84.0,0.0,28.76,10.0,5.0
121186,AA,2450,PHX,MSP,2019-11-06,182,N665AW,-6,-20,0,0,0,0,0,N,2019,11,6,2,2019-11-06 13:10:00,2019-11-06 17:12:00,2019-11-06 13:04:00,2019-11-06 16:52:00,72278023183.0,84.0,0.0,28.7,10.0,7.0,72658014922.0,27.0,0.0,29.53,10.0,14.0
313444,AA,2187,PWM,PHL,2019-11-15,115,N953UW,-10,-30,0,0,0,0,0,N,2019,11,15,4,2019-11-15 07:44:00,2019-11-15 09:39:00,2019-11-15 07:34:00,2019-11-15 09:09:00,72606014764.0,33.0,0.0,30.05,10.0,8.0,72408013739.0,44.0,0.0,30.25,10.0,0.0
307862,AA,2290,MIA,ATL,2019-11-14,117,N838NN,-2,-6,0,0,0,0,0,N,2019,11,14,3,2019-11-14 20:39:00,2019-11-14 22:36:00,2019-11-14 20:37:00,2019-11-14 22:30:00,72202012839.0,78.0,0.0,30.01,10.0,5.0,72219013874.0,43.0,0.04,29.13,5.0,11.0
146104,UA,3415,CHS,ORD,2019-11-07,150,N650RW,-5,-6,0,0,0,0,0,N,2019,11,7,3,2019-11-07 17:15:00,2019-11-07 18:45:00,2019-11-07 17:10:00,2019-11-07 18:39:00,72208013880.0,71.0,0.0,30.04,10.0,3.0,72530094846.0,24.0,0.0,29.72,10.0,7.0
262715,B6,195,BOS,PDX,2019-11-12,382,N571JB,21,34,2,0,13,0,19,N,2019,11,12,1,2019-11-12 20:00:00,2019-11-12 23:22:00,2019-11-12 20:21:00,2019-11-12 23:56:00,72509014739.0,32.0,0.0,29.91,10.0,16.0,72698024229.0,49.0,0.0,30.06,7.0,0.0
122184,DL,3008,BOS,ATL,2019-11-06,172,N315DN,0,-11,0,0,0,0,0,N,2019,11,6,2,2019-11-06 15:07:00,2019-11-06 17:59:00,2019-11-06 15:07:00,2019-11-06 17:48:00,72509014739.0,55.0,0.0,30.26,10.0,15.0,72219013874.0,66.0,0.0,29.18,10.0,6.0
240965,WN,2451,OAK,SEA,2019-11-11,130,N8531Q,6,-9,0,0,0,0,0,N,2019,11,11,0,2019-11-11 21:55:00,2019-11-12 00:05:00,2019-11-11 22:01:00,2019-11-11 23:56:00,72493023230.0,55.0,0.0,29.96,10.0,3.0,72793024233.0,50.0,0.0,29.63,10.0,0.0
32171,AS,410,LAX,JFK,2019-11-02,335,N238AK,-12,-15,0,0,0,0,0,N,2019,11,2,5,2019-11-02 07:15:00,2019-11-02 15:50:00,2019-11-02 07:03:00,2019-11-02 15:35:00,72295023174.0,56.0,0.0,29.72,9.0,3.0,74486094789.0,50.0,0.0,30.06,10.0,5.0
585626,AA,5878,DRO,PHX,2019-11-27,80,N903FJ,-10,3,0,0,0,0,0,N,2019,11,27,2,2019-11-27 11:35:00,2019-11-27 12:55:00,2019-11-27 11:25:00,2019-11-27 12:58:00,72462593005.0,30.0,0.0,23.4,10.0,0.0,72278023183.0,64.0,0.0,28.52,10.0,7.0
418623,WN,2507,DAL,MCI,2019-11-19,85,N953WN,-4,-10,0,0,0,0,0,N,2019,11,19,1,2019-11-19 21:05:00,2019-11-19 22:30:00,2019-11-19 21:01:00,2019-11-19 22:20:00,72258013960.0,68.0,0.0,29.39,10.0,10.0,72446003947.0,46.0,0.0,28.86,10.0,9.0
448932,UA,2414,DEN,SBA,2019-11-21,156,N855UA,3,22,0,0,22,0,0,N,2019,11,21,3,2019-11-21 09:32:00,2019-11-21 11:08:00,2019-11-21 09:35:00,2019-11-21 11:30:00,72565003017.0,26.0,0.0,24.66,2.0,7.0,72392523190.0,63.0,0.0,29.88,10.0,9.0
467074,UA,1914,IAH,SJU,2019-11-21,249,N14235,-9,-21,0,0,0,0,0,N,2019,11,21,3,2019-11-21 23:56:00,2019-11-22 06:05:00,2019-11-21 23:47:00,2019-11-22 05:44:00,72243012960.0,75.0,0.01,29.84,10.0,5.0,78526011641.0,82.0,0.04,29.95,10.0,11.0
121183,AA,5582,SHV,CLT,2019-11-06,141,N525AE,40,15,1,0,0,0,14,N,2019,11,6,2,2019-11-06 13:51:00,2019-11-06 17:12:00,2019-11-06 14:31:00,2019-11-06 17:27:00,72248013957.0,78.0,0.0,29.88,10.0,9.0,72314013881.0,66.0,0.0,29.52,10.0,0.0
76699,UA,5032,SCK,LAX,2019-11-04,97,N903EV,-12,-27,0,0,0,0,0,N,2019,11,4,0,2019-11-04 15:37:00,2019-11-04 17:14:00,2019-11-04 15:25:00,2019-11-04 16:47:00,72492023237.0,78.0,0.0,29.91,7.0,3.0,72295023174.0,65.0,0.0,29.57,10.0,14.0
49917,UA,4771,TVC,ORD,2019-11-03,82,N836HK,-10,-15,0,0,0,0,0,N,2019,11,3,6,2019-11-03 14:27:00,2019-11-03 14:49:00,2019-11-03 14:17:00,2019-11-03 14:34:00,72638714850.0,42.0,0.0,29.34,10.0,7.0,72530094846.0,52.0,0.0,29.24,10.0,14.0
266692,NK,1005,PHL,FLL,2019-11-13,165,N685NK,-4,-14,0,0,0,0,0,N,2019,11,13,2,2019-11-13 06:30:00,2019-11-13 09:15:00,2019-11-13 06:26:00,2019-11-13 09:01:00,72408013739.0,24.0,0.0,30.33,10.0,9.0,74783012849.0,75.0,0.0,29.99,10.0,10.0
357939,DL,592,JFK,SFO,2019-11-17,405,N712TW,-3,-13,0,0,0,0,0,N,2019,11,17,6,2019-11-17 08:15:00,2019-11-17 12:00:00,2019-11-17 08:12:00,2019-11-17 11:47:00,74486094789.0,34.0,0.0,30.34,10.0,15.0,72494023234.0,64.0,0.0,30.06,10.0,3.0
573372,WN,3131,OAK,LAX,2019-11-26,80,N712SW,265,249,120,0,0,0,129,N,2019,11,26,1,2019-11-26 19:40:00,2019-11-26 21:00:00,2019-11-26 00:05:00,2019-11-27 01:09:00,72493023230.0,50.0,0.47,29.51,8.0,5.0,72295023174.0,60.0,0.0,29.53,10.0,7.0
454216,AA,4014,ORD,DAY,2019-11-21,67,N668HH,0,22,0,0,22,0,0,N,2019,11,21,3,2019-11-21 12:51:00,2019-11-21 14:58:00,2019-11-21 12:51:00,2019-11-21 15:20:00,72530094846.0,54.0,0.0,28.92,10.0,25.0,72429093815.0,53.0,0.0,28.84,10.0,25.0
161999,UA,3835,TYS,ORD,2019-11-08,111,N462AW,-5,-11,0,0,0,0,0,N,2019,11,8,4,2019-11-08 12:29:00,2019-11-08 13:20:00,2019-11-08 12:24:00,2019-11-08 13:09:00,72326013891.0,44.0,0.0,29.23,10.0,8.0,72530094846.0,30.0,0.0,29.68,10.0,10.0
63800,WN,1005,TPA,AUS,2019-11-04,160,N953WN,-5,-18,0,0,0,0,0,N,2019,11,4,0,2019-11-04 06:05:00,2019-11-04 07:45:00,2019-11-04 06:00:00,2019-11-04 07:27:00,72211012842.0,69.0,0.0,30.06,10.0,6.0,72254013904.0,54.0,0.0,29.51,9.0,0.0
362808,UA,216,AUS,IAH,2019-11-17,61,N828UA,-3,-8,0,0,0,0,0,N,2019,11,17,6,2019-11-17 14:39:00,2019-11-17 15:40:00,2019-11-17 14:36:00,2019-11-17 15:32:00,72254013904.0,68.0,0.0,29.45,10.0,7.0,72243012960.0,67.0,0.0,29.88,10.0,0.0
14504,DL,3308,MSP,DFW,2019-11-01,172,N134EV,33,15,0,0,0,0,15,N,2019,11,1,4,2019-11-01 15:25:00,2019-11-01 18:17:00,2019-11-01 15:58:00,2019-11-01 18:32:00,72658014922.0,41.0,0.0,29.15,10.0,10.0,72259003927.0,53.0,0.0,29.57,10.0,8.0
593682,DL,634,LGA,TPA,2019-11-27,180,N326US,-5,-17,0,0,0,0,0,N,2019,11,27,2,2019-11-27 15:45:00,2019-11-27 18:45:00,2019-11-27 15:40:00,2019-11-27 18:28:00,72503014732.0,55.0,0.0,29.57,10.0,20.0,72211012842.0,70.0,0.0,30.15,10.0,3.0
651597,DL,5816,SEA,SNA,2019-11-30,177,N624CZ,-9,-11,0,0,0,0,0,N,2019,11,30,5,2019-11-30 18:55:00,2019-11-30 21:52:00,2019-11-30 18:46:00,2019-11-30 21:41:00,72793024233.0,41.0,0.0,29.49,10.0,14.0,72297793184.0,60.0,0.0,30.05,10.0,0.0
271697,DL,4446,MKE,LGA,2019-11-13,134,N262SY,-3,-15,0,0,0,0,0,N,2019,11,13,2,2019-11-13 09:45:00,2019-11-13 12:59:00,2019-11-13 09:42:00,2019-11-13 12:44:00,72640014839.0,19.0,0.0,29.39,9.0,16.0,72503014732.0,34.0,0.0,30.29,10.0,17.0
448822,AS,3319,SEA,FAT,2019-11-21,133,N191SY,-5,-2,0,0,0,0,0,N,2019,11,21,3,2019-11-21 08:50:00,2019-11-21 11:03:00,2019-11-21 08:45:00,2019-11-21 11:01:00,72793024233.0,39.0,0.0,29.52,2.0,3.0,72389093193.0,63.0,0.0,29.53,10.0,14.0
252146,UA,6208,IAH,MSP,2019-11-12,175,N80343,-7,8,0,0,0,0,0,N,2019,11,12,1,2019-11-12 12:15:00,2019-11-12 15:10:00,2019-11-12 12:08:00,2019-11-12 15:18:00,72243012960.0,42.0,0.0,30.35,10.0,18.0,72658014922.0,19.0,0.0,29.39,10.0,16.0
496334,AA,1888,TPA,CLT,2019-11-23,105,N553UW,-6,-20,0,0,0,0,0,N,2019,11,23,5,2019-11-23 10:05:00,2019-11-23 11:50:00,2019-11-23 09:59:00,2019-11-23 11:30:00,72211012842.0,73.0,0.0,30.05,10.0,8.0,72314013881.0,50.0,0.08,29.11,3.0,7.0
536780,AA,1975,BDL,CLT,2019-11-25,146,N179UW,-7,-31,0,0,0,0,0,N,2019,11,25,0,2019-11-25 08:00:00,2019-11-25 10:26:00,2019-11-25 07:53:00,2019-11-25 09:55:00,72508014740.0,43.0,0.0,29.54,10.0,6.0,72314013881.0,52.0,0.0,29.12,10.0,3.0
102748,WN,3700,OAK,PHX,2019-11-05,115,N8316H,43,43,43,0,0,0,0,N,2019,11,5,1,2019-11-05 17:00:00,2019-11-05 19:55:00,2019-11-05 17:43:00,2019-11-05 20:38:00,72493023230.0,61.0,0.0,29.89,10.0,6.0,72278023183.0,80.0,0.0,28.73,10.0,5.0
559123,AA,553,DFW,CLT,2019-11-26,154,N543UW,-4,-6,0,0,0,0,0,N,2019,11,26,1,2019-11-26 06:55:00,2019-11-26 10:29:00,2019-11-26 06:51:00,2019-11-26 10:23:00,72259003927.0,66.0,0.0,28.88,10.0,14.0,72314013881.0,57.0,0.0,29.25,10.0,0.0
334419,HA,146,HNL,OGG,2019-11-16,40,N481HA,-6,-1,0,0,0,0,0,N,2019,11,16,5,2019-11-16 07:09:00,2019-11-16 07:49:00,2019-11-16 07:03:00,2019-11-16 07:48:00,91182022521.0,78.0,0.0,29.97,10.0,3.0,91190022516.0,79.0,0.0,29.97,10.0,8.0
56674,AA,1045,SEA,ORD,2019-11-03,245,N955AN,96,75,0,0,0,0,75,N,2019,11,3,6,2019-11-03 13:35:00,2019-11-03 19:40:00,2019-11-03 15:11:00,2019-11-03 20:55:00,72793024233.0,56.0,0.0,29.73,10.0,6.0,72530094846.0,48.0,0.0,29.23,10.0,6.0
596714,WN,850,MKE,DEN,2019-11-27,160,N956WN,43,37,34,0,0,0,3,N,2019,11,27,2,2019-11-27 19:15:00,2019-11-27 20:55:00,2019-11-27 19:58:00,2019-11-27 21:32:00,72640014839.0,36.0,0.0,29.25,10.0,25.0,72565003017.0,12.0,0.0,24.52,6.0,7.0
368697,NK,564,SAN,ORD,2019-11-17,242,N905NK,-6,4,0,0,0,0,0,N,2019,11,17,6,2019-11-17 13:45:00,2019-11-17 19:47:00,2019-11-17 13:39:00,2019-11-17 19:51:00,72290023188.0,88.0,0.0,29.87,10.0,6.0,72530094846.0,37.0,0.02,29.14,5.0,7.0
643574,AA,2184,DFW,LAX,2019-11-30,204,N127AA,17,13,0,0,0,0,0,N,2019,11,30,5,2019-11-30 14:40:00,2019-11-30 16:04:00,2019-11-30 14:57:00,2019-11-30 16:17:00,72259003927.0,70.0,0.0,29.1,10.0,21.0,72295023174.0,60.0,0.0,29.79,10.0,3.0
553880,AA,5686,CLT,LIT,2019-11-25,137,N588NN,-5,-2,0,0,0,0,0,N,2019,11,25,0,2019-11-25 22:29:00,2019-11-25 23:46:00,2019-11-25 22:24:00,2019-11-25 23:44:00,72314013881.0,47.0,0.0,29.16,10.0,3.0,72340313963.0,54.0,0.0,29.44,10.0,6.0
583421,AA,2143,DCA,LGA,2019-11-27,80,N959UW,-6,-20,0,0,0,0,0,N,2019,11,27,2,2019-11-27 10:00:00,2019-11-27 11:20:00,2019-11-27 09:54:00,2019-11-27 11:00:00,72405013743.0,51.0,0.0,29.85,10.0,9.0,72503014732.0,58.0,0.0,29.87,10.0,8.0
419501,WN,2872,BWI,ROC,2019-11-19,70,N7731A,-4,-2,0,0,0,0,0,N,2019,11,19,1,2019-11-19 22:15:00,2019-11-19 23:25:00,2019-11-19 22:11:00,2019-11-19 23:23:00,72406093721.0,47.0,0.0,29.7,10.0,3.0,72529014768.0,35.0,0.0,29.34,10.0,0.0
441438,WN,177,MCI,MCO,2019-11-20,150,N209WN,4,-5,0,0,0,0,0,N,2019,11,20,2,2019-11-20 19:05:00,2019-11-20 22:35:00,2019-11-20 19:09:00,2019-11-20 22:30:00,72446003947.0,59.0,0.06,28.72,10.0,22.0,72205012815.0,56.0,0.0,30.08,10.0,6.0
339995,DL,2166,ATL,MSP,2019-11-16,153,N341NW,-2,-10,0,0,0,0,0,N,2019,11,16,5,2019-11-16 11:10:00,2019-11-16 12:43:00,2019-11-16 11:08:00,2019-11-16 12:33:00,72219013874.0,51.0,0.0,28.99,10.0,9.0,72658014922.0,45.0,0.0,29.18,10.0,21.0
159169,AA,4408,MIA,ATL,2019-11-08,122,N427YX,2,8,0,0,0,0,0,N,2019,11,8,4,2019-11-08 09:12:00,2019-11-08 11:14:00,2019-11-08 09:14:00,2019-11-08 11:22:00,72202012839.0,83.0,0.0,29.98,10.0,3.0,72219013874.0,48.0,0.0,29.12,10.0,11.0
234270,AA,4746,CLT,TRI,2019-11-11,62,N645AE,-7,-16,0,0,0,0,0,N,2019,11,11,0,2019-11-11 17:50:00,2019-11-11 18:52:00,2019-11-11 17:43:00,2019-11-11 18:36:00,72314013881.0,59.0,0.0,29.19,10.0,7.0,72335013877.0,54.0,0.0,28.37,10.0,6.0
303591,WN,2543,DEN,MKE,2019-11-14,130,N7823A,1,8,0,0,0,0,0,N,2019,11,14,3,2019-11-14 16:15:00,2019-11-14 19:25:00,2019-11-14 16:16:00,2019-11-14 19:33:00,72565003017.0,51.0,0.0,24.74,10.0,7.0,72640014839.0,24.0,0.0,29.49,10.0,9.0
585276,AA,2638,ONT,DFW,2019-11-27,175,N923AN,-7,-12,0,0,0,0,0,N,2019,11,27,2,2019-11-27 07:44:00,2019-11-27 12:39:00,2019-11-27 07:37:00,2019-11-27 12:27:00,74704003102.0,53.0,0.0,28.73,9.0,0.0,72259003927.0,50.0,0.0,29.62,10.0,8.0
357300,AA,3045,ORD,DSM,2019-11-17,90,N730SK,12,9,0,0,0,0,0,N,2019,11,17,6,2019-11-17 10:00:00,2019-11-17 11:30:00,2019-11-17 10:12:00,2019-11-17 11:39:00,72530094846.0,34.0,0.0,29.31,10.0,8.0,72546014933.0,43.0,0.0,28.92,10.0,9.0
340911,UA,4111,IAH,BTR,2019-11-16,74,N12166,-9,-11,0,0,0,0,0,N,2019,11,16,5,2019-11-16 12:17:00,2019-11-16 13:31:00,2019-11-16 12:08:00,2019-11-16 13:20:00,72243012960.0,59.0,0.0,30.13,10.0,5.0,72232013970.0,64.0,0.0,30.03,10.0,6.0
515965,AA,5946,DFW,GSO,2019-11-24,143,N243LR,-7,-18,0,0,0,0,0,N,2019,11,24,6,2019-11-24 08:15:00,2019-11-24 11:38:00,2019-11-24 08:08:00,2019-11-24 11:20:00,72259003927.0,38.0,0.0,29.4,10.0,5.0,72317013723.0,51.0,0.0,28.83,10.0,21.0
119012,WN,1416,PHX,LAS,2019-11-06,70,N439WN,4,-13,0,0,0,0,0,N,2019,11,6,2,2019-11-06 15:30:00,2019-11-06 15:40:00,2019-11-06 15:34:00,2019-11-07 15:27:00,72278023183.0,84.0,0.0,28.69,10.0,10.0,72386023169.0,77.0,0.0,27.66,10.0,0.0
641099,DL,3659,MSP,GFK,2019-11-30,81,N913EV,-3,0,0,0,0,0,0,B,2019,11,30,5,2019-11-30 12:50:00,2019-11-30 14:11:00,2019-11-30 12:47:00,,72658014922.0,34.0,0.03,28.71,2.0,16.0,72757014916.0,28.0,0.03,28.94,0.5,18.0
