,carrier_code,flight_number,origin_airport,destination_airport,date,scheduled_elapsed_time,tail_number,departure_delay,arrival_delay,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircarft_arrival,cancelled_code,year,month,day,weekday,scheduled_departure_dt,scheduled_arrival_dt,actual_departure_dt,actual_arrival_dt,STATION_x,HourlyDryBulbTemperature_x,HourlyPrecipitation_x,HourlyStationPressure_x,HourlyVisibility_x,HourlyWindSpeed_x,STATION_y,HourlyDryBulbTemperature_y,HourlyPrecipitation_y,HourlyStationPressure_y,HourlyVisibility_y,HourlyWindSpeed_y
463548,B6,415,JFK,SFO,2019-07-21,391,N944JT,-4,-44,0,0,0,0,0,N,2019,7,21,6,2019-07-21 09:29:00,2019-07-21 13:00:00,2019-07-21 09:25:00,2019-07-21 12:16:00,74486094789.0,94.0,0.0,29.78,10.0,8.0,72494023234.0,72.0,0.0,29.91,10.0,15.0
454908,AA,2882,ORD,MCI,2019-07-20,84,N894NN,52,70,28,0,18,0,24,N,2019,7,20,5,2019-07-20 22:20:00,2019-07-20 23:44:00,2019-07-20 23:12:00,2019-07-21 00:54:00,72530094846.0,77.0,0.0,29.16,10.0,3.0,72446003947.0,76.0,0.0,28.86,10.0,21.0
584196,DL,3599,SBN,MSP,2019-07-26,94,N454SW,-3,9,0,0,0,0,0,N,2019,7,26,4,2019-07-26 12:07:00,2019-07-26 12:41:00,2019-07-26 12:04:00,2019-07-26 12:50:00,72535014848.0,79.0,0.0,29.42,10.0,10.0,72658014922.0,82.0,0.0,29.05,10.0,11.0
642194,AA,1529,PHL,SJU,2019-07-28,250,N942AN,-7,-29,0,0,0,0,0,N,2019,7,28,6,2019-07-28 17:55:00,2019-07-28 22:05:00,2019-07-28 17:48:00,2019-07-28 21:36:00,72408013739.0,89.0,0.0,30.0,10.0,11.0,78526011641.0,83.0,0.0,30.01,10.0,14.0
593878,WN,2478,CMH,ATL,2019-07-26,95,N748SW,-3,-9,0,0,0,0,0,N,2019,7,26,4,2019-07-26 17:55:00,2019-07-26 19:30:00,2019-07-26 17:52:00,2019-07-26 19:21:00,72428014821.0,83.0,0.0,29.34,10.0,9.0,72219013874.0,83.0,0.0,29.12,10.0,7.0
669056,DL,2043,ATL,GSP,2019-07-29,57,N359NW,-4,-10,0,0,0,0,0,N,2019,7,29,0,2019-07-29 23:49:00,2019-07-30 00:46:00,2019-07-29 23:45:00,2019-07-30 00:36:00,72219013874.0,78.0,0.0,28.97,10.0,0.0,72312003870.0,74.0,0.0,29.03,10.0,7.0
219089,UA,3800,IAD,CAE,2019-07-10,90,N459AW,-9,-19,0,0,0,0,0,N,2019,7,10,2,2019-07-10 22:00:00,2019-07-10 23:30:00,2019-07-10 21:51:00,2019-07-10 23:11:00,72403093738.0,77.0,0.0,29.64,10.0,6.0,72310013883.0,78.0,0.0,29.75,10.0,0.0
465117,AA,4926,ALB,PHL,2019-07-21,71,N907BP,-6,-12,0,0,0,0,0,N,2019,7,21,6,2019-07-21 12:58:00,2019-07-21 14:09:00,2019-07-21 12:52:00,2019-07-21 13:57:00,72518014735.0,90.0,0.0,29.47,10.0,9.0,72408013739.0,97.0,0.0,29.79,10.0,15.0
598538,B6,1259,BOS,PHL,2019-07-26,90,N192JB,-7,-23,0,0,0,0,0,N,2019,7,26,4,2019-07-26 21:25:00,2019-07-26 22:55:00,2019-07-26 21:18:00,2019-07-26 22:32:00,72509014739.0,73.0,0.0,30.24,10.0,13.0,72408013739.0,75.0,0.0,30.24,10.0,0.0
592639,DL,1118,ATL,MCO,2019-07-26,101,N681DA,-1,-8,0,0,0,0,0,N,2019,7,26,4,2019-07-26 17:00:00,2019-07-26 18:41:00,2019-07-26 16:59:00,2019-07-26 18:33:00,72219013874.0,88.0,0.0,29.1,10.0,6.0,72205012815.0,78.0,0.0,30.02,10.0,0.0
616329,AS,896,HNL,SEA,2019-07-27,355,N431AS,-10,-20,0,0,0,0,0,N,2019,7,27,5,2019-07-27 10:40:00,2019-07-27 19:35:00,2019-07-27 10:30:00,2019-07-27 19:15:00,91182022521.0,87.0,0.0,30.01,10.0,16.0,72793024233.0,70.0,0.0,29.76,10.0,10.0
318111,UA,5923,TUS,DEN,2019-07-15,122,N976SW,-12,-12,0,0,0,0,0,N,2019,7,15,0,2019-07-15 07:10:00,2019-07-15 10:12:00,2019-07-15 06:58:00,2019-07-15 10:00:00,72274023160.0,82.0,0.0,27.34,10.0,7.0,72565003017.0,89.0,0.0,24.67,10.0,7.0
163638,UA,6184,IAH,PNS,2019-07-08,95,N88328,-1,11,0,0,0,0,0,N,2019,7,8,0,2019-07-08 16:25:00,2019-07-08 18:00:00,2019-07-08 16:24:00,2019-07-08 18:11:00,72243012960.0,93.0,0.0,29.77,10.0,11.0,72222313899.0,88.0,0.0,29.74,10.0,3.0
517174,UA,4165,VPS,IAH,2019-07-23,108,N15980,45,48,0,0,3,0,45,N,2019,7,23,1,2019-07-23 14:55:00,2019-07-23 16:43:00,2019-07-23 15:40:00,2019-07-23 17:31:00,72221013858.0,73.0,0.39,29.83,3.0,3.0,72243012960.0,88.0,0.0,29.85,10.0,14.0
407129,UA,5122,ORD,MBS,2019-07-18,73,N881AS,23,16,0,0,0,0,16,N,2019,7,18,3,2019-07-18 19:35:00,2019-07-18 21:48:00,2019-07-18 19:58:00,2019-07-18 22:04:00,72530094846.0,86.0,0.0,29.04,10.0,10.0,72637914845.0,81.0,0.0,29.08,10.0,14.0
354782,AA,4955,AVL,CLT,2019-07-16,60,N669MB,-5,6,0,0,0,0,0,N,2019,7,16,1,2019-07-16 18:04:00,2019-07-16 19:04:00,2019-07-16 17:59:00,2019-07-16 19:10:00,72315003812.0,83.0,0.0,27.87,10.0,0.0,72314013881.0,90.0,0.0,29.25,10.0,5.0
360303,DL,2975,DTW,BNA,2019-07-16,93,N959AT,-5,-10,0,0,0,0,0,N,2019,7,16,1,2019-07-16 22:39:00,2019-07-16 23:12:00,2019-07-16 22:34:00,2019-07-16 23:02:00,72537094847.0,74.0,0.0,29.2,10.0,10.0,72327013897.0,78.0,0.0,29.39,10.0,10.0
456117,UA,5086,BFF,DEN,2019-07-21,55,N908EV,-10,-15,0,0,0,0,0,N,2019,7,21,6,2019-07-21 06:00:00,2019-07-21 06:55:00,2019-07-21 05:50:00,2019-07-21 06:40:00,72566024028.0,67.0,0.0,26.07,10.0,0.0,72565003017.0,66.0,0.0,24.71,10.0,0.0
686738,DL,2172,MCO,ATL,2019-07-30,102,N557NW,40,52,15,0,12,0,25,N,2019,7,30,1,2019-07-30 17:40:00,2019-07-30 19:22:00,2019-07-30 18:20:00,2019-07-30 20:14:00,72205012815.0,84.0,0.0,29.88,10.0,11.0,72219013874.0,78.0,0.0,28.94,10.0,17.0
130904,DL,3501,SLC,PSC,2019-07-07,111,N287SY,-6,-13,0,0,0,0,0,N,2019,7,7,6,2019-07-07 11:05:00,2019-07-07 11:56:00,2019-07-07 10:59:00,2019-07-07 11:43:00,72572024127.0,89.0,0.0,25.67,10.0,24.0,72784524163.0,79.0,0.0,29.49,10.0,13.0
569597,AA,2068,LGA,CLT,2019-07-25,135,N975UY,-6,-1,0,0,0,0,0,N,2019,7,25,3,2019-07-25 17:17:00,2019-07-25 19:32:00,2019-07-25 17:11:00,2019-07-25 19:31:00,72503014732.0,83.0,0.0,30.06,10.0,8.0,72314013881.0,81.0,0.0,29.33,10.0,8.0
648172,WN,350,LAS,PDX,2019-07-29,135,N7829B,-9,-20,0,0,0,0,0,N,2019,7,29,0,2019-07-29 06:55:00,2019-07-29 09:10:00,2019-07-29 06:46:00,2019-07-29 08:50:00,72386023169.0,94.0,0.0,27.59,10.0,11.0,72698024229.0,65.0,0.0,29.93,10.0,6.0
9233,UA,576,DEN,EWR,2019-07-01,223,N17133,81,76,76,0,0,0,0,N,2019,7,1,0,2019-07-01 08:25:00,2019-07-01 14:08:00,2019-07-01 09:46:00,2019-07-01 15:24:00,72565003017.0,75.0,0.0,24.71,10.0,3.0,72502014734.0,86.0,0.0,29.86,10.0,8.0
188760,AA,5335,CLT,ROC,2019-07-09,111,N563NN,-7,-9,0,0,0,0,0,N,2019,7,9,1,2019-07-09 16:55:00,2019-07-09 18:46:00,2019-07-09 16:48:00,2019-07-09 18:37:00,72314013881.0,82.0,0.0,29.23,10.0,8.0,72529014768.0,75.0,0.0,29.45,10.0,5.0
121758,WN,2999,RDU,DEN,2019-07-06,225,N7838A,17,-7,0,0,0,0,0,N,2019,7,6,5,2019-07-06 19:55:00,2019-07-06 21:40:00,2019-07-06 20:12:00,2019-07-06 21:33:00,72306013722.0,85.0,0.0,29.49,10.0,14.0,72565003017.0,60.0,0.0,24.71,10.0,13.0
65670,DL,2326,SLC,DTW,2019-07-03,205,N853DN,14,12,0,0,0,0,0,N,2019,7,3,2,2019-07-03 23:50:00,2019-07-04 05:15:00,2019-07-03 00:04:00,2019-07-04 05:27:00,72572024127.0,68.0,0.0,25.61,10.0,11.0,72537094847.0,69.0,0.0,29.27,9.0,3.0
20428,AS,694,SEA,GEG,2019-07-01,65,N471AS,4,0,0,0,0,0,0,N,2019,7,1,0,2019-07-01 21:45:00,2019-07-01 22:50:00,2019-07-01 21:49:00,2019-07-01 22:50:00,72793024233.0,61.0,0.0,29.61,10.0,11.0,72785024157.0,66.0,0.0,27.47,10.0,15.0
142469,AS,753,RDU,SEA,2019-07-07,355,N526AS,-5,-4,0,0,0,0,0,N,2019,7,7,6,2019-07-07 17:20:00,2019-07-07 20:15:00,2019-07-07 17:15:00,2019-07-07 20:11:00,72306013722.0,80.0,0.0,29.39,10.0,3.0,72793024233.0,64.0,0.0,29.53,10.0,7.0
629574,AA,4850,PHL,SYR,2019-07-28,68,N657AE,-4,-7,0,0,0,0,0,N,2019,7,28,6,2019-07-28 12:05:00,2019-07-28 13:13:00,2019-07-28 12:01:00,2019-07-28 13:06:00,72408013739.0,88.0,0.0,30.08,10.0,11.0,72519014771.0,84.0,0.0,29.57,10.0,16.0
487977,DL,1713,SLC,MCI,2019-07-22,144,N910AT,12,6,0,0,0,0,0,N,2019,7,22,0,2019-07-22 09:44:00,2019-07-22 13:08:00,2019-07-22 09:56:00,2019-07-22 13:14:00,72572024127.0,89.0,0.0,25.79,10.0,0.0,72446003947.0,81.0,0.0,29.06,10.0,17.0
587264,AA,5109,CLT,ROC,2019-07-26,109,N576NN,-5,-7,0,0,0,0,0,N,2019,7,26,4,2019-07-26 13:04:00,2019-07-26 14:53:00,2019-07-26 12:59:00,2019-07-26 14:46:00,72314013881.0,85.0,0.0,29.45,10.0,10.0,72529014768.0,75.0,0.0,29.66,10.0,13.0
179149,UA,1957,IAH,SJC,2019-07-09,230,N37408,-4,-8,0,0,0,0,0,N,2019,7,9,1,2019-07-09 10:00:00,2019-07-09 11:50:00,2019-07-09 09:56:00,2019-07-09 11:42:00,72243012960.0,90.0,0.0,29.89,10.0,6.0,72494523293.0,72.0,0.0,30.0,10.0,8.0
569420,UA,647,RNO,SFO,2019-07-25,76,N39297,73,68,0,68,0,0,0,N,2019,7,25,3,2019-07-25 18:10:00,2019-07-25 19:26:00,2019-07-25 19:23:00,2019-07-25 20:34:00,72488023185.0,73.0,0.09,25.68,10.0,6.0,72494023234.0,61.0,0.0,29.9,10.0,14.0
31538,AA,2646,DFW,CHS,2019-07-02,158,N953AN,0,10,0,0,0,0,0,N,2019,7,2,1,2019-07-02 10:42:00,2019-07-02 14:20:00,2019-07-02 10:42:00,2019-07-02 14:30:00,72259003927.0,86.0,0.0,29.33,10.0,9.0,72208013880.0,83.0,0.0,29.9,10.0,5.0
288914,UA,611,DEN,LAS,2019-07-13,115,N38268,2,3,0,0,0,0,0,N,2019,7,13,5,2019-07-13 22:29:00,2019-07-13 23:24:00,2019-07-13 22:31:00,2019-07-13 23:27:00,72565003017.0,72.0,0.0,24.72,10.0,22.0,72386023169.0,97.0,0.0,27.57,10.0,9.0
209073,DL,1056,SLC,SNA,2019-07-10,115,N922AT,-4,-22,0,0,0,0,0,N,2019,7,10,2,2019-07-10 15:15:00,2019-07-10 16:10:00,2019-07-10 15:11:00,2019-07-10 15:48:00,72572024127.0,98.0,0.0,25.79,10.0,18.0,72297793184.0,75.0,0.0,29.94,9.0,9.0
377386,AA,2656,CLT,DFW,2019-07-17,170,N560UW,3,1,0,0,0,0,0,N,2019,7,17,2,2019-07-17 16:10:00,2019-07-17 18:00:00,2019-07-17 16:13:00,2019-07-17 18:01:00,72314013881.0,92.0,0.0,29.2,10.0,9.0,72259003927.0,94.0,0.0,29.27,10.0,16.0
449217,AS,520,SEA,BUR,2019-07-20,155,N568AS,-6,-12,0,0,0,0,0,N,2019,7,20,5,2019-07-20 16:00:00,2019-07-20 18:35:00,2019-07-20 15:54:00,2019-07-20 18:23:00,72793024233.0,79.0,0.0,29.57,10.0,11.0,72288023152.0,72.0,0.0,29.09,10.0,7.0
608131,UA,4319,BNA,ORD,2019-07-27,115,N10575,0,-10,0,0,0,0,0,N,2019,7,27,5,2019-07-27 11:10:00,2019-07-27 13:05:00,2019-07-27 11:10:00,2019-07-27 12:55:00,72327013897.0,88.0,0.0,29.62,10.0,6.0,72530094846.0,87.0,0.0,29.34,10.0,20.0
274181,UA,3406,ATL,EWR,2019-07-13,132,N865RW,-1,5,0,0,0,0,0,N,2019,7,13,5,2019-07-13 08:55:00,2019-07-13 11:07:00,2019-07-13 08:54:00,2019-07-13 11:12:00,72219013874.0,82.0,0.0,29.03,10.0,5.0,72502014734.0,84.0,0.0,29.92,10.0,14.0
179313,DL,2420,JAX,ATL,2019-07-09,71,N698DL,-5,-14,0,0,0,0,0,N,2019,7,9,1,2019-07-09 10:45:00,2019-07-09 11:56:00,2019-07-09 10:40:00,2019-07-09 11:42:00,72206013889.0,89.0,0.0,29.91,10.0,7.0,72219013874.0,89.0,0.0,28.91,10.0,13.0
378670,DL,1240,TUS,ATL,2019-07-17,223,N907DN,-2,-1,0,0,0,0,0,N,2019,7,17,2,2019-07-17 12:15:00,2019-07-17 18:58:00,2019-07-17 12:13:00,2019-07-17 18:57:00,72274023160.0,92.0,0.0,27.38,10.0,3.0,72219013874.0,79.0,0.0,28.98,10.0,7.0
296298,AA,4355,DCA,ACK,2019-07-14,95,N419YX,-6,-20,0,0,0,0,0,N,2019,7,14,6,2019-07-14 10:15:00,2019-07-14 11:50:00,2019-07-14 10:09:00,2019-07-14 11:30:00,72405013743.0,90.0,0.0,29.96,10.0,9.0,72506014756.0,77.0,0.0,29.83,10.0,14.0
545372,DL,4325,ABE,DTW,2019-07-24,108,N606SK,9,-5,0,0,0,0,0,N,2019,7,24,2,2019-07-24 17:46:00,2019-07-24 19:34:00,2019-07-24 17:55:00,2019-07-24 19:29:00,72517014737.0,80.0,0.0,29.56,10.0,0.0,72537094847.0,75.0,0.0,29.41,10.0,7.0
477080,DL,2951,ATL,BTV,2019-07-21,155,N301DQ,-3,-2,0,0,0,0,0,N,2019,7,21,6,2019-07-21 20:10:00,2019-07-21 22:45:00,2019-07-21 20:07:00,2019-07-21 22:43:00,72219013874.0,84.0,0.0,28.93,10.0,6.0,72617014742.0,74.0,0.0,29.48,10.0,0.0
167615,UA,6147,RDU,IAH,2019-07-08,175,N80343,-4,81,0,0,81,0,0,N,2019,7,8,0,2019-07-08 18:55:00,2019-07-08 20:50:00,2019-07-08 18:51:00,2019-07-08 22:11:00,72306013722.0,87.0,0.0,29.41,10.0,5.0,72243012960.0,77.0,0.11,29.8,10.0,7.0
278298,AA,1987,RDU,LGA,2019-07-13,94,N955UW,-4,-14,0,0,0,0,0,N,2019,7,13,5,2019-07-13 12:50:00,2019-07-13 14:24:00,2019-07-13 12:46:00,2019-07-13 14:10:00,72306013722.0,93.0,0.0,29.53,10.0,6.0,72503014732.0,88.0,0.0,29.86,10.0,7.0
519259,DL,3420,MSP,DAY,2019-07-23,119,N8936A,-5,-29,0,0,0,0,0,N,2019,7,23,1,2019-07-23 15:10:00,2019-07-23 18:09:00,2019-07-23 15:05:00,2019-07-23 17:40:00,72658014922.0,82.0,0.0,29.28,10.0,9.0,72429093815.0,77.0,0.0,28.96,10.0,14.0
276850,WN,3657,AUS,SJC,2019-07-13,210,N757LV,0,-6,0,0,0,0,0,N,2019,7,13,5,2019-07-13 11:45:00,2019-07-13 13:15:00,2019-07-13 11:45:00,2019-07-13 13:09:00,72254013904.0,94.0,0.0,29.32,10.0,15.0,72494523293.0,77.0,0.0,29.85,10.0,10.0
35247,AA,5660,RDU,DCA,2019-07-02,80,N228PS,14,24,6,0,10,0,8,N,2019,7,2,1,2019-07-02 15:39:00,2019-07-02 17:09:00,2019-07-02 15:53:00,2019-07-02 17:23:00,72306013722.0,94.0,0.0,29.43,10.0,6.0,72405013743.0,84.0,0.07,29.75,5.0,5.0
295914,B6,934,SJU,MCO,2019-07-14,178,N638JB,25,12,0,0,0,0,0,N,2019,7,14,6,2019-07-14 08:36:00,2019-07-14 11:34:00,2019-07-14 09:01:00,2019-07-14 11:46:00,78526011641.0,83.0,0.01,30.05,9.0,8.0,72205012815.0,90.0,0.0,30.05,10.0,3.0
100271,B6,672,FLL,LGA,2019-07-05,191,N588JB,32,21,0,0,0,0,21,N,2019,7,5,4,2019-07-05 17:48:00,2019-07-05 20:59:00,2019-07-05 18:20:00,2019-07-05 21:20:00,74783012849.0,86.0,0.0,30.04,10.0,9.0,72503014732.0,79.0,0.0,30.03,10.0,10.0
335016,F9,2069,RDU,LAS,2019-07-15,290,N323FR,14,20,4,0,6,0,10,N,2019,7,15,0,2019-07-15 20:12:00,2019-07-15 22:02:00,2019-07-15 20:26:00,2019-07-15 22:22:00,72306013722.0,81.0,0.29,29.61,7.0,5.0,72386023169.0,95.0,0.0,27.52,10.0,8.0
47593,UA,6073,IAD,BTV,2019-07-03,93,N513MJ,-2,-10,0,0,0,0,0,N,2019,7,3,2,2019-07-03 08:15:00,2019-07-03 09:48:00,2019-07-03 08:13:00,2019-07-03 09:38:00,72403093738.0,82.0,0.0,29.57,10.0,7.0,72617014742.0,82.0,0.0,29.5,10.0,6.0
239817,UA,2264,IAH,SFO,2019-07-11,240,N436UA,-6,-5,0,0,0,0,0,N,2019,7,11,3,2019-07-11 18:44:00,2019-07-11 20:44:00,2019-07-11 18:38:00,2019-07-11 20:39:00,72243012960.0,92.0,0.0,29.69,10.0,5.0,72494023234.0,58.0,0.0,29.99,10.0,13.0
682622,AA,3183,FLG,PHX,2019-07-30,58,N753SK,-9,-17,0,0,0,0,0,N,2019,7,30,1,2019-07-30 15:32:00,2019-07-30 16:30:00,2019-07-30 15:23:00,2019-07-30 16:13:00,72375003103.0,60.0,0.06,23.42,5.0,8.0,72278023183.0,105.0,0.0,28.59,10.0,7.0
500364,WN,6560,PDX,OAK,2019-07-22,100,N779SW,1,5,0,0,0,0,0,N,2019,7,22,0,2019-07-22 20:05:00,2019-07-22 21:45:00,2019-07-22 20:06:00,2019-07-22 21:50:00,72698024229.0,75.0,0.0,29.89,10.0,6.0,72493023230.0,61.0,0.0,29.89,10.0,8.0
322692,AA,5736,LGB,PHX,2019-07-15,84,N959LR,17,12,0,0,0,0,0,N,2019,7,15,0,2019-07-15 12:04:00,2019-07-15 13:28:00,2019-07-15 12:21:00,2019-07-15 13:40:00,72297023129.0,75.0,0.0,29.87,5.0,9.0,72278023183.0,109.0,0.0,28.6,10.0,6.0
28828,AA,4632,DTW,PHL,2019-07-02,91,N447YX,-4,-9,0,0,0,0,0,N,2019,7,2,1,2019-07-02 10:41:00,2019-07-02 12:12:00,2019-07-02 10:37:00,2019-07-02 12:03:00,72537094847.0,83.0,0.0,29.2,9.0,10.0,72408013739.0,87.0,0.0,29.82,10.0,13.0
178360,DL,1588,LGA,RSW,2019-07-09,192,N340NB,-5,-25,0,0,0,0,0,N,2019,7,9,1,2019-07-09 08:06:00,2019-07-09 11:18:00,2019-07-09 08:01:00,2019-07-09 10:53:00,72503014732.0,78.0,0.0,30.01,10.0,3.0,72210812894.0,82.0,0.0,29.99,10.0,9.0
255024,DL,1967,MSY,ATL,2019-07-12,95,N989DL,-4,-8,0,0,0,0,0,N,2019,7,12,4,2019-07-12 11:45:00,2019-07-12 14:20:00,2019-07-12 11:41:00,2019-07-12 14:12:00,72231012916.0,85.0,0.04,29.65,9.0,24.0,72219013874.0,90.0,0.0,28.87,10.0,7.0
304672,DL,1750,DTW,SFO,2019-07-14,309,N835DN,-4,-27,0,0,0,0,0,N,2019,7,14,6,2019-07-14 15:45:00,2019-07-14 17:54:00,2019-07-14 15:41:00,2019-07-14 17:27:00,72537094847.0,86.0,0.0,29.4,10.0,10.0,72494023234.0,67.0,0.0,29.97,10.0,21.0
171222,DL,2284,ATL,HOU,2019-07-08,133,N927AT,5,-18,0,0,0,0,0,N,2019,7,8,0,2019-07-08 22:29:00,2019-07-08 23:42:00,2019-07-08 22:34:00,2019-07-08 23:24:00,72219013874.0,81.0,0.0,28.84,10.0,0.0,72244012918.0,81.0,0.0,29.9,10.0,5.0
192828,AS,2397,MSO,SEA,2019-07-09,100,N444QX,0,-5,0,0,0,0,0,N,2019,7,9,1,2019-07-09 20:55:00,2019-07-09 21:35:00,2019-07-09 20:55:00,2019-07-09 21:30:00,72773024153.0,64.0,0.0,26.76,10.0,3.0,72793024233.0,63.0,0.08,29.53,6.0,6.0
631599,HA,284,LIH,HNL,2019-07-28,37,N487HA,-9,-8,0,0,0,0,0,N,2019,7,28,6,2019-07-28 14:03:00,2019-07-28 14:40:00,2019-07-28 13:54:00,2019-07-28 14:32:00,91165022536.0,86.0,0.0,29.91,10.0,16.0,91182022521.0,89.0,0.0,29.99,10.0,17.0
197895,UA,3603,IND,EWR,2019-07-10,123,N724YX,-8,-13,0,0,0,0,0,N,2019,7,10,2,2019-07-10 06:00:00,2019-07-10 08:03:00,2019-07-10 05:52:00,2019-07-10 07:50:00,72438093819.0,75.0,0.0,29.13,10.0,0.0,72502014734.0,82.0,0.0,30.02,10.0,6.0
443568,DL,5877,LGA,SRQ,2019-07-20,198,N870RW,-3,-29,0,0,0,0,0,N,2019,7,20,5,2019-07-20 10:45:00,2019-07-20 14:03:00,2019-07-20 10:42:00,2019-07-20 13:34:00,72503014732.0,94.0,0.0,29.81,10.0,10.0,72211512871.0,90.0,0.0,30.0,10.0,9.0
133815,AA,4185,LRD,DFW,2019-07-07,91,N819AE,17,12,0,0,0,0,0,N,2019,7,7,6,2019-07-07 12:35:00,2019-07-07 14:06:00,2019-07-07 12:52:00,2019-07-07 14:18:00,72252012907.0,97.0,0.0,29.42,10.0,6.0,72259003927.0,93.0,0.0,29.31,10.0,6.0
453588,AS,550,SEA,ONT,2019-07-20,160,N469AS,-5,-17,0,0,0,0,0,N,2019,7,20,5,2019-07-20 19:35:00,2019-07-20 22:15:00,2019-07-20 19:30:00,2019-07-20 21:58:00,72793024233.0,70.0,0.0,29.53,10.0,6.0,74704003102.0,73.0,0.0,28.95,10.0,7.0
117669,UA,5113,RKS,DEN,2019-07-06,82,N945SW,-6,-11,0,0,0,0,0,N,2019,7,6,5,2019-07-06 16:56:00,2019-07-06 18:18:00,2019-07-06 16:50:00,2019-07-06 18:07:00,72574424027.0,73.0,0.0,23.59,10.0,22.0,72565003017.0,80.0,0.0,24.71,10.0,5.0
470065,WN,4487,OAK,BUR,2019-07-21,70,N448WN,-2,-7,0,0,0,0,0,N,2019,7,21,6,2019-07-21 16:30:00,2019-07-21 17:40:00,2019-07-21 16:28:00,2019-07-21 17:33:00,72493023230.0,69.0,0.0,29.8,10.0,14.0,72288023152.0,83.0,0.0,29.08,10.0,8.0
650263,UA,4563,DEN,GJT,2019-07-29,66,N164GJ,32,27,27,0,0,0,0,N,2019,7,29,0,2019-07-29 09:35:00,2019-07-29 10:41:00,2019-07-29 10:07:00,2019-07-29 11:08:00,72565003017.0,82.0,0.0,24.76,10.0,7.0,72476023066.0,85.0,0.0,25.25,10.0,8.0
